,Dis,Gen
111,-363.73707018400495,-243.1788787841797
112,-376.4143660695929,-242.51351928710938
113,-362.6695861816406,-284.86346435546875
114,-356.8798041092722,-245.32135009765625
115,-361.7972492418791,-262.8872375488281
116,-365.63045782791943,-267.6323547363281
117,-365.6569005062706,-278.1201477050781
118,-348.4217127749794,-254.30050659179688
119,-351.4869384765625,-268.0086975097656
120,-344.59106605931333,-293.33856201171875
121,-334.6439803274054,-257.5927734375
122,-324.5136381450452,-286.1438903808594
123,-335.7931502492804,-259.5856628417969
124,-325.9004195363898,-256.98065185546875
125,-325.91514346474094,-270.1872863769531
126,-323.4019261410362,-279.58447265625
127,-312.59694310238484,-260.2996520996094
128,-311.72707808645146,-266.36431884765625
129,-310.40003405119245,-290.1255798339844
130,-307.76700632195724,-292.6975402832031
131,-308.27612625925167,-249.50408935546875
132,-312.0163638466283,-289.8941345214844
133,-299.32137900904604,-271.6368103027344
134,-293.19472142269734,-247.4317626953125
135,-301.09631026418583,-262.92840576171875
136,-302.5850428531044,-279.43255615234375
137,-298.7024134585732,-301.8407287597656
138,-295.24928042763156,-277.0257873535156
139,-295.744404842979,-234.52647399902344
140,-286.7777533280222,-253.38963317871094
141,-288.27347363923724,-238.26239013671875
142,-286.3135247481497,-276.6717529296875
143,-296.1883175498561,-291.2229919433594
144,-280.91240651983964,-263.0500183105469
145,-293.16275506270557,-261.48675537109375
146,-299.35461747018917,-273.91290283203125
147,-291.26413044176604,-261.9815368652344
148,-288.05181242290297,-273.24847412109375
149,-288.5194999293277,-274.75128173828125
150,-291.2567716899671,-233.0335693359375
151,-284.59315892269734,-235.0104217529297
152,-279.27435302734375,-275.8053894042969
153,-281.40213173314146,-268.1136474609375
154,-281.26838603772615,-243.36404418945312
155,-275.9747001246402,-263.87799072265625
156,-281.30545847039474,-246.7474365234375
157,-282.23517247250203,-282.16229248046875
158,-272.51058478104443,-233.53741455078125
159,-278.2612537584807,-264.5682678222656
160,-272.66286588969984,-223.03408813476562
161,-271.8142732319079,-267.9508056640625
162,-279.73869404039885,-244.93075561523438
163,-264.7374950208162,-269.80279541015625
164,-269.77500835217927,-219.025634765625
165,-275.2065261037726,-228.96221923828125
166,-266.93327652780636,-241.61453247070312
167,-269.3749855443051,-240.71112060546875
168,-258.9501864784642,-233.88185119628906
169,-256.5753061394942,-248.31829833984375
170,-270.28228759765625,-219.75341796875
171,-255.1185800652755,-235.91128540039062
172,-249.43021754214638,-230.69122314453125
173,-266.6755852950247,-233.51022338867188
174,-268.2972645006682,-234.9268035888672
175,-263.42905064633015,-220.70333862304688
176,-268.9739171078331,-263.3524475097656
177,-240.61686385305305,-237.62265014648438
178,-251.78100505628083,-223.4881591796875
179,-248.91569759971216,-238.5529022216797
180,-251.54145893297698,-227.79188537597656
181,-253.16777921977797,-215.43695068359375
182,-242.4893509714227,-253.60870361328125
183,-256.2950503700658,-217.1617431640625
184,-246.37217471474096,-226.09347534179688
185,-254.53223780581826,-217.77163696289062
186,-246.55718833521792,-236.9198760986328
187,-239.9026690031353,-220.04238891601562
188,-243.3852996826172,-243.92910766601562
189,-230.41204673365542,-229.18247985839844
190,-235.10205720600328,-231.73117065429688
191,-243.6337930779708,-250.52984619140625
192,-232.8504100598787,-239.29226684570312
193,-235.22843852796052,-277.9508056640625
194,-247.0049157393606,-224.299072265625
195,-232.90638010125411,-208.93460083007812
196,-240.14797732704565,-238.76756286621094
197,-247.1856689453125,-239.19699096679688
198,-213.59622513620477,-214.55418395996094
199,-221.57109792608964,-223.67379760742188
200,-225.83868327893708,-213.94610595703125
201,-225.40472412109375,-222.34564208984375
202,-218.41073849326685,-252.82867431640625
203,-228.4405686227899,-219.97088623046875
204,-234.46306569952714,-234.7935333251953
205,-222.327537135074,-240.7042236328125
206,-219.97971223530016,-222.712646484375
207,-231.74593152497945,-229.78933715820312
208,-224.00545140316612,-226.5210723876953
209,-221.22591440301193,-220.12176513671875
210,-224.9259924637644,-209.88674926757812
211,-214.1333192524157,-244.83187866210938
212,-219.80851022820724,-211.34384155273438
213,-225.44868148000617,-228.64553833007812
214,-218.27492563348068,-232.259765625
215,-221.22684840152138,-202.0319366455078
216,-224.87498474121094,-202.70486450195312
217,-223.7763342606394,-220.91671752929688
218,-213.6468505859375,-226.3974151611328
219,-219.55082140470805,-197.59080505371094
220,-219.94226636384664,-214.1826629638672
221,-214.45588443153784,-229.5999755859375
222,-212.62141498766448,-199.791748046875
223,-221.4055842349404,-196.1952362060547
224,-218.13926616467927,-180.53329467773438
225,-210.54408746016654,-211.7202911376953
226,-209.40883837248148,-226.20921325683594
227,-209.74428036338404,-197.0618133544922
228,-218.83054713199013,-210.27920532226562
229,-211.83268416555305,-196.76870727539062
230,-199.8218600624486,-200.0934295654297
231,-213.1543137399774,-208.65187072753906
232,-203.69814180072984,-213.0613250732422
233,-209.971923828125,-210.58334350585938
234,-212.8913903487356,-203.193359375
235,-214.8802490234375,-190.499755859375
236,-215.8279531378495,-193.03128051757812
237,-210.47673677143297,-179.48487854003906
238,-213.46198794716284,-187.29283142089844
239,-209.6984550074527,-209.65699768066406
240,-202.93673143888773,-198.51699829101562
241,-202.66710542377672,-185.80694580078125
242,-206.63021449038857,-179.11264038085938
243,-207.51578160336143,-163.049560546875
244,-199.49176989103617,-171.7964324951172
245,-200.33435540450247,-174.95657348632812
246,-193.72123878880552,-175.99081420898438
247,-199.20830094186883,-160.26429748535156
248,-208.46113104569284,-170.50460815429688
249,-204.16722829718339,-167.00454711914062
250,-201.72231413188734,-168.32334899902344
251,-208.53380624871505,-182.7613525390625
252,-211.31826460988898,-199.9202117919922
253,-207.0676454242907,-163.05792236328125
254,-206.87910782663445,-171.4750518798828
255,-198.85423600046258,-182.87400817871094
256,-193.46254850688734,-131.35186767578125
257,-199.18820832905016,-205.5210723876953
258,-199.0215068616365,-163.1259002685547
259,-195.29159867136102,-186.94296264648438
260,-210.87981936806128,-180.5275421142578
261,-199.200145520662,-170.56895446777344
262,-188.3616943359375,-166.4454345703125
263,-203.13837633634867,-153.7752685546875
264,-189.87902671412417,-158.4306640625
265,-195.5129025107936,-172.36129760742188
266,-201.9742391485917,-149.59796142578125
267,-194.52221519068667,-184.6607666015625
268,-196.25087055407073,-178.24642944335938
269,-198.2749433015522,-160.0130157470703
270,-200.1525027626439,-176.55355834960938
271,-190.7606385883532,-159.5841827392578
272,-189.70421158640008,-157.05343627929688
273,-186.92407467490747,-172.93942260742188
274,-186.95544594212583,-181.82061767578125
275,-190.5614423249897,-183.12185668945312
276,-186.2047528718647,-173.711669921875
277,-190.10037231445312,-194.88653564453125
278,-192.19213706568667,-187.7103729248047
279,-188.41938219572367,-145.9605255126953
280,-210.32724641498766,-182.4145965576172
281,-190.2161696584601,-213.48635864257812
282,-194.77288175884047,-180.932373046875
283,-183.61130804764596,-162.8868408203125
284,-188.34089018169203,-134.58815002441406
285,-184.58602584035773,-124.71843719482422
286,-182.28098417583266,-161.74404907226562
287,-192.18665514494242,-143.89035034179688
288,-179.82666176243833,-156.6728973388672
289,-177.87155392295435,-144.97865295410156
290,-182.4632961875514,-159.63841247558594
291,-185.61028892115542,-161.1688995361328
292,-177.87451894659745,-160.03594970703125
293,-187.48031214663857,-170.28392028808594
294,-170.31656285336143,-160.05503845214844
295,-166.29942241467927,-182.8750762939453
296,-173.4469757080078,-177.91629028320312
297,-163.58348444888466,-123.53265380859375
298,-179.6140899658203,-159.59178161621094
299,-176.13677938360917,-149.83294677734375
300,-165.35616784346732,-166.7100067138672
301,-174.5973085102282,-121.21807861328125
302,-167.1710060521176,-186.35948181152344
303,-175.03303447522615,-145.73423767089844
304,-168.79363009804175,-167.03172302246094
305,-180.2050102635434,-152.61375427246094
306,-173.9944779245477,-174.10760498046875
307,-174.60262499357523,-154.73043823242188
308,-170.87895403410258,-141.4649200439453
309,-158.5882339477539,-164.19601440429688
310,-163.66722869873047,-183.94189453125
311,-171.19397454512747,-161.6007080078125
312,-166.66455359207956,-160.11891174316406
313,-169.47351315146997,-163.41600036621094
314,-164.9664306640625,-156.2105255126953
315,-168.16736964175576,-166.32081604003906
316,-166.284374036287,-157.40457153320312
317,-167.49958680805406,-165.06944274902344
318,-166.81747115285773,-165.49046325683594
319,-163.64072659141138,-158.53724670410156
320,-158.0673808047646,-178.91622924804688
321,-168.74174820749383,-185.9466094970703
322,-169.4587257786801,-148.0797882080078
323,-169.76407382362768,-158.61717224121094
324,-161.18265493292557,-157.39100646972656
325,-156.97441542776008,-110.51554870605469
326,-159.00444592927633,-165.52294921875
327,-165.95098756489,-121.85638427734375
328,-164.10836912456313,-159.06752014160156
329,-157.3976886146947,-135.8229217529297
330,-152.2131452058491,-115.39691162109375
331,-162.71561391730057,-129.7746124267578
332,-156.62053479646383,-157.7800750732422
333,-165.44768002158716,-138.7896270751953
334,-148.77374709279914,-133.48468017578125
335,-165.88667819374487,-153.22412109375
336,-160.24587169446443,-120.06721496582031
337,-156.6156463623047,-145.9828338623047
338,-159.9701385498047,-164.12664794921875
339,-162.53145237972862,-166.509765625
340,-161.263343007941,-131.1055908203125
341,-162.08682371440688,-171.49127197265625
342,-153.78638819644326,-168.66932678222656
343,-153.04432758532073,-118.54249572753906
344,-159.84631026418586,-137.09971618652344
345,-151.6964894344932,-137.59776306152344
346,-153.76122886256167,-133.39137268066406
347,-155.02585280568977,-151.35873413085938
348,-153.74735741866263,-127.67838287353516
349,-151.30986504805716,-128.8621826171875
350,-147.9305548416941,-164.8773193359375
351,-153.2220169870477,-140.25320434570312
352,-150.04375136526008,-165.32586669921875
353,-149.41755355031867,-137.81500244140625
354,-155.4373694971988,-147.27749633789062
355,-152.51745685778167,-139.39816284179688
356,-152.73147301924857,-95.83867645263672
