,Dis,Gen
272,-22.525313201703522,-2.066244880358378
273,-21.866861644544098,-14.430023193359375
274,-21.48247826726813,-7.042083104451497
275,-22.31746587000395,-4.675658146540324
276,-21.86829730084068,-12.140918413798014
277,-21.66938412816901,-13.335382461547852
278,-21.548993336526973,-5.682386716206868
279,-21.74957178768359,-10.774088223775228
280,-21.85077590691416,-6.3865640958150225
281,-21.855546951293945,-10.066465854644775
282,-21.459025558672455,-11.465166091918945
283,-21.26448490745143,-11.530579249064127
284,-21.495516952715423,-7.6408036549886065
285,-21.023022099545127,-15.86007817586263
286,-21.29499682627226,-11.417292594909668
287,-21.243127057426854,-11.275407155354818
288,-21.015502302270185,-11.865192890167236
289,-21.068410973799857,-5.797491431236267
290,-21.59081226901004,-11.466734250386557
291,-20.64322140342311,-9.68729019165039
292,-21.248712313802617,-9.452135642369589
293,-20.984829074458073,-17.05020236968994
294,-20.850214694675646,-11.705194155375162
295,-20.43390924052188,-13.809978485107422
296,-20.536796017696982,-8.95917816956838
297,-20.6740043288783,-7.697180430094401
298,-20.841395566337987,-8.128708998362223
299,-20.63336615813406,-7.144256989161174
300,-20.67003475992303,-11.02386257549127
301,-20.536393391458613,-6.19745413462321
302,-20.601061519823578,-6.401589552561442
303,-20.76752661403857,-9.917428970336914
304,-20.341078080629046,-4.394222031037013
305,-20.51489479918229,-10.928154468536377
306,-20.747398075304535,-9.873293399810791
307,-20.675470339624507,-10.225996017456055
308,-20.570364537991974,-12.47084665298462
309,-20.22206953952187,-9.100637912750244
310,-20.49818548403288,0.2629278500874837
311,-20.14586198957343,-13.658757527669271
312,-19.9339490313279,-10.882723013559977
313,-20.389659279271175,-12.090139706929525
314,-20.02491199342828,-11.112365563710531
315,-20.35325352769149,-4.220323085784912
316,-19.693022476999385,-12.18864377339681
317,-20.014379062150653,-12.307733535766602
318,-19.872989152607165,-11.739728411038717
319,-20.289394504145573,-10.826080481211344
320,-21.07254000713951,-6.289774258931478
321,-19.673705916655692,-10.281364599863688
322,-19.739403310574982,-6.47140618165334
323,-20.02261225800765,-7.18195899327596
324,-20.003657679808768,-8.499654412269592
325,-19.95134667346352,-6.850426038106282
326,-20.108120579468576,-10.358086109161377
327,-19.733856615267303,-8.442750771840414
328,-19.997912080664385,-10.085381031036377
329,-20.038379669189453,-12.88986587524414
330,-20.562402386414377,-5.055143594741821
331,-20.02042115362067,-15.778135299682617
332,-19.643241681550677,-9.758436520894369
333,-19.790930283697026,-9.00312614440918
334,-19.53562711414538,-15.913374265034994
335,-20.426606102993613,-5.349817514419556
336,-20.11968635257922,-9.517878214518229
337,-20.08067072065253,-6.527162830034892
338,-19.92234516143799,-9.413749059041342
339,-19.60350371661939,-8.919787406921387
340,-20.35598094839799,-7.775050799051921
341,-19.805786333586042,-12.85075600941976
342,-19.944704695751792,-6.6576478481292725
343,-19.848923306716117,-12.962198893229166
344,-20.070126884861995,-4.915741125742595
345,-19.910853737278988,-3.7478343645731607
346,-19.766979217529297,-5.9322362542152405
347,-19.50483130153857,-9.187895933787027
348,-19.5754557534268,-9.454419612884521
349,-19.55224148850692,-7.867215156555176
350,-20.355504086143092,-3.790392448504766
351,-19.490267013248644,-7.113693078358968
352,-19.876364720495122,-5.686636845270793
353,-19.486003687507228,-5.486299117406209
354,-19.703420450812892,-13.157522201538086
355,-19.669060907865827,-7.232077121734619
356,-19.62922534189726,-7.164650201797485
357,-19.934822709936846,-8.686075369517008
358,-19.30993618463215,-6.618908405303955
359,-19.798385218570107,-5.603199005126953
360,-20.08645510673523,-2.66180690129598
361,-19.42031979560852,-7.247810920079549
362,-19.159215538125288,-10.207062085469564
363,-19.532260518325003,-6.017979145050049
364,-19.370021330682857,-7.528818289438884
365,-19.21355808408637,-3.7743934790293374
366,-19.46493615602192,-9.27509609858195
367,-19.160070042861136,-9.85787812868754
368,-19.60142543441371,-6.170849482218425
369,-19.303818464279175,-9.064176241556803
370,-20.36943971483331,-6.53161867459615
371,-19.257353832847194,-8.10448932647705
372,-18.996819320477936,-6.944702704747518
373,-19.014927186464007,-10.743953704833984
374,-18.994463569239567,-9.788643678029379
375,-19.293042810339678,-8.599980036417643
376,-19.247355260347064,-6.374381899833679
377,-19.190248916023656,-8.43251625696818
378,-18.880200549175864,-8.02458413441976
379,-19.062494052083867,-6.462687571843465
380,-20.040984668229754,-6.535023053487142
381,-18.65498981977764,-5.127655506134033
382,-19.003729995928314,-6.822553078333537
383,-18.879232230939362,-5.654555241266887
384,-18.952824053011444,-7.446194648742676
385,-18.708707257321006,-2.556218425432841
386,-19.189162015914917,-9.233522574106852
387,-19.215497405905474,-2.7983449697494507
388,-18.50181081420497,-8.468533436457315
389,-18.606377676913613,-8.77470583220323
390,-18.94481325149536,-2.5820433298746743
391,-18.691662512327497,-4.703333298365275
392,-18.238909884503013,-13.017143567403158
393,-19.19407746666356,-9.207477569580078
394,-19.667297438571328,-9.951794783274332
395,-18.811959881531564,-8.150080362955729
396,-18.56458552260148,-4.517495592435201
397,-18.805112939131888,-11.846149603525797
398,-18.40905213356018,-10.532342910766602
399,-18.3262695638757,-12.113017400105795
400,-18.62867576197574,-4.768093744913737
401,-18.626684552744816,-7.06617530186971
402,-18.52738184677927,-1.703109582265218
403,-18.205863124445866,-6.14743169148763
404,-18.089123625504342,-8.57997473080953
405,-18.34357271696392,-6.388404369354248
406,-18.373783287249115,-8.28382375339667
407,-18.21945625857303,-3.2226060231526694
408,-18.21949305032429,-9.02160120010376
409,-18.24613241145485,-4.741450786590576
410,-18.73106326554951,-6.353478034337361
411,-18.008108640971937,-0.12307663758595784
