,Dis,Gen
204,-126.53207635879517,-178.14073181152344
205,-126.04632902145386,-193.15048217773438
206,-122.58315515518188,-192.11526489257812
207,-123.60776329040527,-183.22076416015625
208,-120.58504152297974,-197.82752990722656
209,-120.90788793563843,-197.17001342773438
210,-120.96687030792236,-196.44078063964844
211,-120.45863485336304,-189.13194274902344
212,-121.06585359573364,-183.23350524902344
213,-118.55515146255493,-185.9553680419922
214,-118.84743547439575,-192.1316375732422
215,-118.0210919380188,-193.9506378173828
216,-113.70907497406006,-191.36593627929688
217,-113.97151803970337,-193.18927001953125
218,-114.83393478393555,-177.22769165039062
219,-111.6795825958252,-182.54986572265625
220,-105.98261165618896,-192.44577026367188
221,-110.82698965072632,-180.9185333251953
222,-113.58450269699097,-184.01678466796875
223,-112.20376110076904,-191.69459533691406
224,-106.8077802658081,-176.41778564453125
225,-111.5183367729187,-196.23294067382812
226,-108.11473798751831,-177.6492462158203
227,-107.74084377288818,-190.94369506835938
228,-107.09805011749268,-179.2965545654297
229,-105.237051486969,-172.2979278564453
230,-105.45518970489502,-187.6092987060547
231,-105.90890073776245,-182.4030303955078
232,-104.1756100654602,-190.4199676513672
233,-104.38071918487549,-183.6463623046875
234,-106.49797058105469,-185.15347290039062
235,-103.66433000564575,-188.68385314941406
236,-101.79855918884277,-179.9534912109375
237,-100.51679706573486,-187.41586303710938
238,-102.1407208442688,-186.271240234375
239,-100.02165699005127,-187.5364532470703
240,-104.25348806381226,-175.60488891601562
241,-96.71671152114868,-189.870849609375
242,-96.04272556304932,-183.57382202148438
243,-96.84390830993652,-184.25271606445312
244,-97.00521230697632,-177.34825134277344
245,-95.790198802948,-188.2694549560547
246,-93.79470539093018,-180.15054321289062
247,-94.26262617111206,-175.736572265625
248,-90.77270317077637,-181.14886474609375
249,-90.1847882270813,-186.9517364501953
250,-90.35353994369507,-173.64813232421875
251,-91.51524019241333,-170.4924774169922
252,-89.47548723220825,-178.00714111328125
253,-89.63579416275024,-170.93521118164062
254,-87.58136224746704,-178.5819091796875
255,-90.14190721511841,-170.701416015625
256,-90.46257638931274,-181.5714569091797
257,-88.56841516494751,-169.6890411376953
258,-87.47808885574341,-175.66412353515625
259,-87.86265516281128,-178.65487670898438
260,-87.35175466537476,-165.67626953125
261,-86.46876001358032,-174.30374145507812
262,-84.51157999038696,-177.47891235351562
263,-86.29983377456665,-174.65281677246094
264,-85.43444585800171,-169.57159423828125
265,-84.76649475097656,-171.40682983398438
266,-84.60932970046997,-173.46543884277344
267,-84.36653518676758,-168.27523803710938
268,-83.15548372268677,-171.0362548828125
269,-82.47280263900757,-167.91993713378906
270,-84.58750295639038,-159.7687530517578
271,-83.05681419372559,-179.45559692382812
272,-80.68614482879639,-174.0363006591797
273,-82.86029386520386,-169.84698486328125
274,-81.78700923919678,-173.45721435546875
275,-81.58592081069946,-166.5446319580078
276,-80.53912258148193,-167.66690063476562
277,-81.9576849937439,-170.07420349121094
278,-82.27578210830688,-176.4675750732422
279,-79.77648496627808,-158.15811157226562
280,-78.07127952575684,-159.75076293945312
281,-78.91124391555786,-157.46566772460938
282,-75.91879653930664,-147.90228271484375
283,-77.00899648666382,-161.32504272460938
284,-76.12956619262695,-157.39703369140625
285,-77.02327060699463,-152.0750732421875
286,-77.00343894958496,-162.01565551757812
287,-76.26413917541504,-163.22006225585938
288,-77.6786003112793,-163.52389526367188
289,-77.98609828948975,-158.4886016845703
290,-78.15341711044312,-147.877197265625
291,-75.63561248779297,-152.70018005371094
292,-75.7386531829834,-161.1653289794922
293,-75.17290925979614,-160.75469970703125
294,-76.21442747116089,-160.10626220703125
295,-76.77253150939941,-148.40951538085938
296,-75.1908016204834,-161.2666473388672
297,-75.88243246078491,-137.07008361816406
298,-75.25514841079712,-157.89801025390625
299,-74.6267774105072,-152.80856323242188
300,-75.61201190948486,-158.3426513671875
301,-75.59746026992798,-154.82485961914062
302,-71.61048030853271,-154.4457244873047
303,-71.76145601272583,-147.63206481933594
304,-74.98595571517944,-153.03517150878906
305,-71.38371062278748,-151.82252502441406
306,-72.13380908966064,-153.74264526367188
307,-73.68379759788513,-158.21554565429688
308,-71.06637167930603,-148.88230895996094
309,-71.24376463890076,-143.84637451171875
310,-68.10074019432068,-157.75808715820312
311,-71.19827318191528,-144.69522094726562
312,-71.48412799835205,-146.57296752929688
313,-68.58958697319031,-144.27801513671875
314,-69.01035904884338,-146.33676147460938
315,-69.59679007530212,-151.70547485351562
316,-68.91808128356934,-143.08456420898438
317,-67.61378645896912,-148.4160919189453
318,-71.07055473327637,-155.39385986328125
319,-67.40618300437927,-150.0856475830078
320,-70.56229066848755,-141.88670349121094
321,-66.41206979751587,-154.34799194335938
322,-67.59576201438904,-144.76473999023438
323,-66.9964210987091,-150.60528564453125
324,-66.46729898452759,-141.82476806640625
325,-67.21849489212036,-146.1295166015625
326,-66.12592649459839,-131.78933715820312
327,-65.43111562728882,-147.72581481933594
328,-66.31540083885193,-138.76788330078125
329,-64.89166164398193,-137.55198669433594
330,-64.80710172653198,-148.71890258789062
331,-66.68417692184448,-143.82009887695312
332,-66.05524325370789,-140.80665588378906
333,-65.23112750053406,-135.09425354003906
334,-64.11514234542847,-141.40989685058594
335,-64.01871538162231,-139.5854034423828
336,-62.368080615997314,-138.45028686523438
337,-67.48812437057495,-140.48316955566406
338,-63.19995641708374,-140.84767150878906
339,-63.3737850189209,-144.2432098388672
340,-67.34850287437439,-127.11924743652344
341,-62.526952505111694,-155.99998474121094
342,-62.675426959991455,-138.761962890625
343,-63.52218675613403,-134.3673553466797
344,-62.04352116584778,-128.9345703125
345,-63.769516468048096,-143.47952270507812
346,-61.333407163619995,-131.36170959472656
347,-64.21970748901367,-134.60284423828125
348,-60.79791831970215,-139.00245666503906
349,-61.36092209815979,-129.4115753173828
350,-62.14905619621277,-138.77725219726562
351,-59.86069440841675,-143.4066162109375
352,-63.2988224029541,-133.64637756347656
353,-60.768497943878174,-131.9025115966797
354,-60.48481798171997,-128.84585571289062
355,-61.006022691726685,-131.4154510498047
356,-59.69490051269531,-129.2128448486328
357,-59.55009365081787,-136.9541015625
358,-59.684510231018066,-132.39743041992188
359,-59.23691940307617,-132.45956420898438
360,-58.954511642456055,-128.7122802734375
361,-60.791919231414795,-134.705322265625
362,-59.03481960296631,-133.6640625
363,-60.41039419174194,-134.4495086669922
364,-59.35725235939026,-123.78652954101562
365,-58.15474820137024,-123.78938293457031
366,-55.60085439682007,-127.28314971923828
367,-58.329928159713745,-130.62838745117188
368,-56.688042879104614,-130.6616668701172
369,-57.24296808242798,-135.03622436523438
370,-60.764408111572266,-133.63662719726562
371,-56.29998445510864,-131.62330627441406
372,-55.113749265670776,-132.91009521484375
373,-57.84082841873169,-126.93122100830078
374,-57.17460560798645,-128.47433471679688
375,-56.86347794532776,-126.12438201904297
376,-54.39837193489075,-130.029296875
377,-55.35706925392151,-122.26637268066406
378,-57.32170128822327,-120.42774963378906
379,-54.91835021972656,-121.58027648925781
380,-56.41688537597656,-126.87945556640625
381,-55.631619691848755,-138.7711181640625
382,-55.19282579421997,-133.8551025390625
383,-55.08280944824219,-133.93853759765625
384,-55.569129943847656,-124.6849594116211
385,-54.40981936454773,-129.59071350097656
386,-54.357274293899536,-136.3125762939453
387,-53.921860218048096,-124.92110443115234
388,-52.195690870285034,-137.26144409179688
389,-53.84943246841431,-127.16278076171875
