,Dis,Gen
342,-65.2169942855835,-34.635648250579834
343,-65.37779189922192,-13.763592958450317
344,-65.88262194174307,-37.692190647125244
345,-66.95939275953505,-20.685383319854736
346,-65.0632370489615,-7.078754186630249
347,-67.05135589175754,-8.628903865814209
348,-64.02907131336353,-25.335092067718506
349,-65.69080656546133,-37.32752752304077
350,-67.08377237673159,-18.831775426864624
351,-65.13048472227874,-45.93144989013672
352,-65.82477629626239,-29.299529314041138
353,-65.08627824430113,-23.38750410079956
354,-65.23693808802852,-42.49904823303223
355,-64.40130717666061,-23.181681096553802
356,-64.07353507147894,-34.24046170711517
357,-65.26049137115479,-40.79696273803711
358,-64.6042217678494,-26.118940711021423
359,-64.38210430851689,-49.8836088180542
360,-62.60919691015173,-21.461610555648804
361,-63.09332259496053,-32.397610157728195
362,-64.37951010244863,-18.914555311203003
363,-64.1376130492599,-30.704562664031982
364,-63.56134421737106,-18.986741304397583
365,-63.8023861779107,-21.784136652946472
366,-63.955965748539676,-17.668961763381958
367,-63.47642269840947,-23.97002685070038
368,-64.35297231320982,-27.204221725463867
369,-64.90064801110162,-22.896833658218384
370,-66.64963821128562,-20.081772804260254
371,-61.869854361922656,-64.47077560424805
372,-63.90750934459545,-24.214813262224197
373,-64.06513408378318,-32.00080049037933
374,-63.713026505929456,-40.32004404067993
375,-63.512858673378275,-25.88867497444153
376,-62.30635561766448,-27.37514305114746
377,-63.857552740308975,-37.136223793029785
378,-64.51632686897561,-38.90888786315918
379,-62.74358339662905,-5.726087152957916
380,-63.632369889153374,-23.309316396713257
381,-62.12739336932147,-46.70763999223709
382,-63.34452297069408,-37.139596939086914
383,-62.34386108539723,-23.100677013397217
384,-61.87070337931315,-55.16028308868408
385,-63.19098458466706,-51.043476581573486
386,-63.71242092273854,-50.6133189201355
387,-63.597562118812846,-37.436691761016846
388,-62.193952065927014,-36.06111145019531
389,-63.202715697111906,-25.247103691101074
390,-64.71350140041775,-43.28565979003906
391,-62.278420518945765,-10.759373724460602
392,-62.510265032450356,-10.667293906211853
393,-62.140988491199636,-19.513078570365906
394,-62.12520058949789,-17.914767861366272
395,-63.95071930355496,-28.39933967590332
396,-62.177084852147985,-46.16627240180969
397,-61.57567444554082,-36.77915954589844
398,-60.882660689177335,-37.15748906135559
399,-61.48311367741338,-24.565063953399658
400,-65.79917112986247,5.887544870376587
401,-59.87937220820674,-33.78018665313721
402,-59.997998802750196,-16.46020472049713
403,-61.0015293403908,-38.95089340209961
404,-60.99039264961525,-31.663099765777588
405,-61.11864520885326,-30.461212635040283
406,-63.00436524991636,-23.07848447561264
407,-61.78910336671052,-27.270152807235718
408,-61.63238864474826,-9.136373281478882
409,-61.63673711706091,-16.888419806957245
410,-63.7727364787349,-33.79854655265808
411,-59.916911407753275,-32.51397907733917
412,-61.5008621569033,-42.35245704650879
413,-61.277357278046786,-25.884631395339966
414,-59.88715281309905,-39.381147384643555
415,-59.53852314419217,-55.6178092956543
416,-60.56581175768817,-21.80115306377411
417,-60.77843786168982,-27.264660596847534
418,-60.71124083907516,-30.793985843658447
419,-61.333701875474716,-20.881178855895996
420,-63.12334216082537,-13.812998294830322
421,-59.372161370736585,-35.7756233215332
422,-59.34249341046369,-32.57774496078491
423,-60.23560170774107,-30.412577509880066
424,-60.56573327382406,-35.038076281547546
425,-59.78489010422318,-48.21143436431885
426,-60.845043164712415,-21.324593782424927
427,-60.973662270439995,-30.39346146583557
428,-58.87028063668145,-9.920675188302994
429,-59.68217606014676,-59.157451152801514
430,-63.3422078733091,-31.18894934654236
431,-59.63829874109339,-30.1848201751709
432,-59.65753954428214,-37.50736904144287
433,-59.17710237149839,-29.989161491394043
434,-59.21297765661169,-30.075188398361206
435,-59.1496076937075,-28.2439181804657
436,-59.557067977057564,-37.10698461532593
437,-59.28977973372848,-57.26740837097168
438,-58.29252546804923,-38.72492957115173
439,-58.604786272402166,-26.959153413772583
440,-59.04889156200267,-30.17610788345337
441,-58.86462483582673,-58.400696754455566
442,-59.457384021193896,-26.688921689987183
443,-59.139953436674894,-35.537912130355835
444,-58.48378870222304,-20.08395743370056
445,-58.216758516099716,-35.707736015319824
446,-57.247854974534775,-44.23910045623779
447,-58.332363305268466,-21.599424839019775
448,-58.1371092972932,-29.153822422027588
449,-58.34520548361319,-30.5205340385437
