,Dis,Gen
64,-526.4569025454314,-205.622314453125
65,-523.7780721913214,-214.0499267578125
66,-514.4712179432745,-205.04592895507812
67,-531.316066576087,-209.18994140625
68,-525.113108759341,-210.57952880859375
69,-513.9010354746943,-193.33346557617188
70,-504.0688317340353,-205.49508666992188
71,-509.417748492697,-193.225341796875
72,-518.2908006751019,-196.91307067871094
73,-490.1089782714844,-210.4354705810547
74,-497.9586725649626,-206.5453643798828
75,-494.18922357973844,-202.60597229003906
76,-494.4377720045007,-238.95445251464844
77,-486.17790553880775,-218.42095947265625
78,-487.191150167714,-195.23873901367188
79,-483.0394326914912,-223.64817810058594
80,-485.1295564070992,-213.91473388671875
81,-461.35139531674594,-256.6124267578125
82,-453.2301317297894,-237.52423095703125
83,-459.91432787024456,-223.07955932617188
84,-456.1879816469939,-225.70040893554688
85,-461.3887262759001,-232.34449768066406
86,-450.7013881517493,-236.105224609375
87,-459.3645563540251,-225.53016662597656
88,-453.8694710109545,-250.45013427734375
89,-440.3565620754076,-216.34519958496094
90,-446.3900093410326,-233.46234130859375
91,-435.96840501868206,-245.58924865722656
92,-438.0445158585258,-246.69187927246094
93,-433.8832132090693,-246.56015014648438
94,-424.5411323879076,-221.81613159179688
95,-441.60619851817256,-228.51048278808594
96,-421.6067650836447,-266.2214050292969
97,-423.2253311820652,-237.386962890625
98,-417.16064585810125,-228.99095153808594
99,-407.1963912300442,-220.21214294433594
100,-412.47062218707543,-247.016357421875
101,-399.8917528235394,-234.40927124023438
102,-384.7731827445652,-250.13092041015625
103,-395.1569041376529,-238.65878295898438
104,-380.7835812775985,-264.6888122558594
105,-371.5322159476902,-252.530029296875
106,-376.66540792713994,-274.14971923828125
107,-375.25866831903875,-274.57666015625
108,-371.67941814920175,-254.29476928710938
109,-361.5175343389096,-252.88734436035156
110,-365.4648901897928,-265.4464416503906
111,-365.37736975628394,-263.9748840332031
112,-363.2794242527174,-252.88131713867188
113,-355.9142482591712,-248.26918029785156
114,-357.88818624745244,-290.73858642578125
115,-352.61615388289744,-262.87530517578125
116,-366.4344681449558,-269.34844970703125
117,-363.7803039550781,-280.74945068359375
118,-352.0784713081692,-276.5775451660156
119,-341.3359096361243,-254.53134155273438
120,-362.01104603643,-265.01580810546875
121,-342.54377414869225,-258.4652099609375
122,-355.17809129797894,-283.24761962890625
123,-346.3953777810802,-242.8322296142578
124,-349.37345156462294,-258.6605224609375
125,-341.92161626401156,-264.2058410644531
126,-341.59514982804006,-237.04666137695312
127,-329.57912279211956,-288.7502136230469
128,-346.1657542353091,-233.86878967285156
129,-342.7299220872962,-286.73822021484375
130,-336.1509691321331,-260.8605041503906
131,-337.67059458857,-312.789306640625
132,-329.87513533882475,-249.80648803710938
133,-329.0297811756963,-302.252685546875
134,-323.78187362007475,-274.53399658203125
135,-317.23196676503056,-238.27645874023438
136,-335.6408492378567,-278.8298645019531
137,-314.18762472401494,-289.2544250488281
138,-314.54907093877375,-244.24989318847656
139,-313.0613655422045,-252.77285766601562
140,-301.84555982506794,-281.1600036621094
141,-319.1265762992527,-252.734619140625
142,-306.42986662491506,-251.43817138671875
143,-306.8046821925951,-282.1828308105469
144,-301.6056571628736,-272.824462890625
145,-291.59613037109375,-292.7955322265625
146,-304.2335317860479,-271.8936767578125
147,-303.7013403851053,-276.01513671875
148,-305.5449258555537,-258.25732421875
149,-296.665723717731,-281.7919616699219
150,-297.2444610595703,-270.5697021484375
151,-288.1780926248302,-278.60009765625
152,-298.74658468495244,-265.6608581542969
153,-287.6301024063774,-260.6898498535156
154,-290.162157141644,-263.2727355957031
155,-287.3999182659647,-279.21636962890625
156,-294.8512029233186,-236.32687377929688
157,-289.72278760827106,-260.1220703125
158,-287.3381088920261,-283.783935546875
159,-281.3713903012483,-275.5330505371094
160,-280.28037029763925,-219.6659393310547
161,-277.87855463442594,-241.87734985351562
162,-284.5439346976902,-283.68853759765625
163,-280.278632785963,-247.81570434570312
164,-278.06422357973844,-239.3927001953125
165,-278.28524846616,-270.4519348144531
166,-278.6776965597401,-258.378173828125
167,-276.1338434634001,-220.26170349121094
168,-275.15555672023606,-228.2384796142578
169,-265.42347120202106,-251.7261962890625
170,-267.3703308105469,-239.32562255859375
171,-262.6894644032354,-280.8070373535156
172,-261.04137918223506,-246.24110412597656
173,-274.43412050993544,-274.239501953125
174,-256.1453094482422,-251.3997344970703
175,-271.65050937818444,-253.5338897705078
176,-267.2996209186056,-248.21502685546875
177,-281.3632494055706,-247.7579345703125
178,-270.7228486434273,-276.339599609375
179,-264.2536017376444,-228.3596649169922
180,-268.02808944038725,-251.87149047851562
181,-256.1626162321671,-228.54466247558594
182,-251.24925099248472,-236.33065795898438
183,-262.3117357336956,-204.60675048828125
184,-245.70516702403194,-267.8811950683594
185,-244.2860677967901,-239.10667419433594
186,-251.05328302798063,-224.6877899169922
187,-253.66263480808425,-219.2664031982422
188,-258.52151157545006,-237.0567626953125
189,-258.0709089196247,-233.2745819091797
190,-251.03456712805706,-237.22189331054688
191,-261.0166838272758,-214.71861267089844
192,-263.6429323942765,-221.55911254882812
193,-244.95197196628737,-249.43466186523438
194,-250.5702063519022,-242.7073211669922
195,-251.02100936226222,-220.65249633789062
196,-252.82009091584578,-214.07760620117188
197,-247.49028346849525,-218.7804412841797
198,-243.37889961574388,-228.04217529296875
199,-232.39017320715863,-233.4415740966797
200,-241.44493169369906,-237.20217895507812
201,-249.91248487389606,-206.0810089111328
202,-237.347504325535,-215.0782928466797
203,-247.9074242633322,-226.0633544921875
204,-249.09015622346297,-246.13336181640625
205,-226.8232939346977,-208.6390838623047
206,-241.83429684846297,-209.63973999023438
207,-228.3748129139776,-219.1975555419922
208,-232.36765521505603,-228.76876831054688
209,-230.96537382706353,-217.75576782226562
210,-241.9782495913298,-225.68533325195312
211,-222.9354705810547,-220.504638671875
212,-229.01748259171197,-210.41592407226562
213,-233.14132425059444,-189.85887145996094
214,-224.65335149350375,-198.15042114257812
215,-237.10835929538894,-193.13311767578125
216,-222.26135983674422,-217.00637817382812
217,-222.7364269754161,-201.55776977539062
218,-231.5261628524117,-192.36538696289062
219,-217.92964305048403,-253.08255004882812
220,-231.79798822817594,-167.39181518554688
221,-221.38104977815047,-223.186279296875
222,-225.2982635498047,-237.03013610839844
223,-217.66256315811822,-206.94229125976562
224,-213.02171524711278,-145.97787475585938
225,-226.7350377621858,-181.0856475830078
226,-214.31144581670347,-175.6317596435547
227,-223.90419338060462,-218.2741241455078
228,-220.23702339504075,-208.6326446533203
229,-221.6218148936396,-200.87338256835938
230,-220.3611417024032,-178.9277801513672
231,-212.9350758428159,-158.79400634765625
232,-221.98098555855128,-186.8397979736328
233,-221.3215909211532,-208.59710693359375
234,-223.36765123450238,-244.88259887695312
235,-208.60643270741338,-215.21144104003906
236,-217.74377242378566,-196.97096252441406
237,-228.09034264605978,-165.95193481445312
238,-214.91018942128056,-202.54718017578125
239,-218.0010475490404,-145.7528533935547
240,-218.07976830523947,-209.11891174316406
241,-217.03610030464503,-205.8308563232422
242,-216.4277755073879,-181.80780029296875
243,-220.72842672596806,-179.83103942871094
244,-217.45414534859034,-176.56570434570312
245,-215.568207450535,-189.46348571777344
246,-209.0757068136464,-182.889892578125
247,-219.12684963060462,-178.5120849609375
248,-202.82767121688178,-186.43124389648438
249,-215.27725617781928,-193.47216796875
250,-215.71381942085597,-180.1143341064453
251,-217.4819687553074,-218.1256866455078
252,-218.08030700683594,-206.3544158935547
253,-221.85001008406928,-186.6668701171875
254,-211.41131061056385,-160.8616485595703
255,-201.50775212826937,-193.70504760742188
256,-210.2078446097996,-157.24598693847656
257,-212.22957843282947,-144.80975341796875
258,-214.7210228961447,-184.91094970703125
259,-211.98823082965353,-168.51658630371094
260,-211.87882265837297,-167.60585021972656
261,-214.96216284710428,-166.29237365722656
262,-213.65502531632134,-153.39224243164062
263,-199.33209958283797,-132.7259521484375
264,-191.4505336595618,-173.6756134033203
265,-197.09160912555197,-146.61495971679688
266,-215.70218028192934,-167.4805908203125
267,-206.42901146930197,-214.35121154785156
268,-205.4700217868971,-148.866455078125
269,-201.39219930897588,-200.24996948242188
270,-199.60168722401494,-137.1380615234375
271,-201.99989119819972,-154.8167724609375
272,-193.41139685589334,-147.0944366455078
273,-203.70255511739978,-156.09458923339844
274,-199.61669590162194,-149.2856903076172
275,-198.24084605341372,-210.50216674804688
276,-204.26191379712975,-157.217041015625
277,-200.85779671047044,-165.390869140625
278,-202.70451155952784,-159.4982452392578
279,-204.73751764712125,-145.526611328125
280,-198.49414195185122,-147.25177001953125
281,-199.32206394361413,-147.06796264648438
282,-195.74984741210938,-166.1470184326172
283,-199.50625743036684,-161.6727294921875
284,-198.5213045866593,-161.1038818359375
285,-194.2559877478558,-170.28042602539062
286,-193.80790909476903,-146.2530517578125
287,-199.44638857634172,-134.1884307861328
288,-192.4309891410496,-146.4357147216797
289,-197.094946819803,-178.96487426757812
290,-192.31382419752038,-123.10697937011719
291,-196.77852265731147,-160.0316162109375
292,-188.6050388502038,-189.11253356933594
293,-193.01892753269362,-163.52220153808594
294,-197.5410859481148,-133.02056884765625
295,-183.58061549974525,-113.8132095336914
296,-189.14852109162703,-178.49557495117188
297,-191.5517929740574,-128.48509216308594
298,-192.4660120425017,-163.5791015625
299,-192.03944330630094,-165.4805145263672
300,-186.54471554963484,-126.29608154296875
301,-185.9960997208305,-125.91842651367188
302,-183.70596844217053,-157.35934448242188
303,-184.06945535411006,-141.0679931640625
304,-186.48467354152513,-152.81512451171875
305,-181.50344981317934,-153.26385498046875
306,-179.86246125594428,-134.9936981201172
307,-178.32033173934272,-118.19414520263672
308,-186.18771826702616,-150.706787109375
309,-186.2974322775136,-156.07223510742188
310,-187.58175957721213,-150.60336303710938
311,-168.06890835969344,-96.86972045898438
312,-181.1102984884511,-149.1129913330078
313,-178.4541997494905,-148.99085998535156
314,-180.8395286228346,-162.06101989746094
315,-189.69507034965184,-164.07476806640625
316,-183.18374766474184,-186.0825653076172
317,-170.35940551757812,-122.98793029785156
318,-178.1616841191831,-145.59564208984375
319,-177.1740563434103,-155.7672576904297
320,-179.9843531069548,-157.57704162597656
321,-177.50561059039572,-124.89104461669922
322,-180.1047761336617,-152.92996215820312
323,-181.0265360293181,-130.90682983398438
324,-183.291538072669,-156.03805541992188
325,-181.52347896410072,-172.44064331054688
326,-176.02039635699728,-187.9916534423828
327,-174.78957599142322,-155.12721252441406
328,-179.1227616019871,-119.95954895019531
329,-174.3204995860224,-157.39108276367188
330,-173.20348059612772,-141.56964111328125
331,-181.37848497473675,-158.35491943359375
332,-173.5821941209876,-121.07575988769531
333,-180.16077588952106,-162.92239379882812
334,-169.3193067467731,-159.7806854248047
335,-175.70088925568953,-143.22872924804688
336,-173.16672250498897,-132.3881072998047
337,-167.24864462147588,-165.30650329589844
338,-171.67516625445822,-200.82345581054688
339,-161.94138402524203,-134.94528198242188
340,-170.88863405974016,-125.90695190429688
341,-166.83160897959834,-117.91900634765625
342,-168.50471761952275,-107.82101440429688
343,-165.81696651292884,-137.21542358398438
344,-165.10113160506538,-176.8743133544922
345,-172.48692487633747,-144.67642211914062
346,-168.677828249724,-149.4734344482422
347,-166.4445923514988,-150.38888549804688
348,-169.80872444484544,-134.03753662109375
349,-173.81701792841372,-135.80987548828125
350,-163.94907014266303,-138.725830078125
351,-161.713716921599,-131.38473510742188
352,-164.76098168414572,-139.9044647216797
353,-170.11651246444038,-105.1023178100586
354,-165.7382875525433,-174.884521484375
355,-160.59906602942425,-148.2903289794922
356,-169.17545882515284,-142.2882537841797
357,-159.18606733239216,-140.81553649902344
358,-163.38914556088656,-128.7230987548828
359,-164.31306158978006,-164.156005859375
360,-158.3002982761549,-133.13682556152344
361,-152.53131700598675,-154.0645751953125
362,-159.86596016261888,-148.51809692382812
363,-159.29398246433425,-122.10282135009766
364,-164.13916844907016,-166.98825073242188
365,-159.8460341743801,-160.24415588378906
366,-159.76902439283288,-149.95010375976562
367,-160.95418316385022,-158.6903839111328
368,-158.64830746858016,-146.73086547851562
369,-152.98494023862094,-140.1341552734375
370,-160.12774724545687,-141.79708862304688
371,-153.67267011559528,-174.46755981445312
372,-157.9375112782354,-157.01873779296875
373,-156.88343114438266,-152.3706817626953
374,-150.84315225352412,-118.57942199707031
375,-154.17151907215947,-161.3914337158203
376,-148.53236289646316,-151.3341064453125
377,-154.54856739873472,-161.5945587158203
378,-154.36226322339928,-160.25497436523438
379,-151.17198745064113,-169.01119995117188
380,-160.78788690981656,-144.35362243652344
381,-149.28369804050612,-111.1148910522461
382,-150.17687623397163,-118.37979125976562
383,-145.17981421429178,-113.18905639648438
384,-149.49048050590184,-123.86038208007812
385,-152.51808697244397,-141.46044921875
386,-149.4824699733568,-152.7163543701172
387,-146.2669210019319,-136.84793090820312
388,-147.8022809235946,-135.93345642089844
389,-156.36973074208134,-146.47998046875
390,-148.108550361965,-167.84104919433594
391,-138.70927362856656,-110.89456176757812
392,-149.4993558137313,-121.91351318359375
393,-143.14931056810462,-144.40904235839844
394,-149.10870427670687,-167.42677307128906
395,-143.40418409264606,-135.95603942871094
396,-146.9121203215226,-176.7522735595703
397,-143.76222792915675,-136.4181365966797
398,-146.56302974535072,-181.440185546875
399,-145.24260877526325,-173.54058837890625
400,-141.47858428955078,-136.3712158203125
401,-146.80464139192,-125.54853057861328
402,-148.58805515455163,-140.77565002441406
403,-144.9346051423446,-161.36341857910156
404,-143.16499030071756,-134.31861877441406
405,-140.18183401356572,-139.64280700683594
406,-141.88656118641728,-105.85240936279297
407,-140.08577297044837,-118.77156066894531
408,-136.5042014743971,-125.21668243408203
409,-143.40399932861328,-129.9210968017578
410,-138.45062355373216,-163.7686767578125
411,-138.75097191852072,-123.7854995727539
412,-135.9181150353473,-120.31172180175781
413,-138.76465739374575,-139.9232635498047
414,-135.90696384595788,-144.27609252929688
415,-139.16390360956606,-111.9342041015625
416,-137.20741703199303,-122.50798797607422
417,-140.44104866359544,-155.21670532226562
418,-132.80274863865066,-174.070556640625
419,-139.59248982305112,-137.21592712402344
420,-141.80642600681472,-143.58135986328125
421,-134.2880169412364,-119.95208740234375
422,-133.8179520316746,-112.55429077148438
423,-136.9862010789954,-129.15882873535156
424,-132.10264786430028,-116.206787109375
425,-134.96217147163722,-118.23683166503906
426,-132.66522316310716,-155.18231201171875
427,-133.42583996316662,-170.81582641601562
428,-134.1627664980681,-166.6988525390625
429,-135.54163891336194,-152.94143676757812
430,-131.3349486641262,-142.34698486328125
431,-127.38644641378652,-112.24169921875
432,-133.43519459600034,-129.2845001220703
433,-138.72547879426375,-113.1106185913086
434,-133.2356069813604,-152.31881713867188
435,-129.59978219737178,-124.2869873046875
436,-135.07183108122453,-104.43992614746094
437,-128.3657170171323,-103.5438232421875
438,-130.77691053307575,-134.7658233642578
439,-128.89068139117697,-134.53042602539062
440,-132.13827116593072,-120.52798461914062
441,-129.5302313099737,-175.50474548339844
442,-129.27163795802903,-136.4044647216797
443,-128.4942802760912,-132.55941772460938
444,-126.51957271410072,-137.87765502929688
445,-127.93287094779636,-126.45799255371094
446,-125.04394166365914,-96.99608612060547
447,-122.91805134648862,-127.71562194824219
448,-120.04918571140455,-163.1221923828125
449,-130.2803898686948,-163.35179138183594
450,-125.1297488005265,-125.11419677734375
451,-130.26281074855638,-130.13369750976562
452,-122.03760395879331,-161.03199768066406
453,-129.94515327785325,-147.28680419921875
454,-122.92031395953634,-165.82212829589844
455,-121.78629568348761,-162.10252380371094
456,-125.43671782120414,-135.38697814941406
457,-127.71873706320058,-169.92332458496094
458,-123.87092623503312,-190.2660369873047
459,-131.4390457816746,-132.97242736816406
460,-124.22818623418394,-128.09803771972656
461,-124.74377308721128,-128.35464477539062
462,-120.86516803243886,-149.1422119140625
463,-121.03914476477581,-140.71893310546875
464,-126.8960720559825,-179.58328247070312
465,-124.58723947276239,-160.20533752441406
466,-120.58061185090438,-153.03427124023438
467,-122.28348474917205,-133.63873291015625
468,-121.64641239332116,-132.5147705078125
469,-122.34801284126614,-102.72503662109375
470,-125.15401657767917,-174.55259704589844
471,-122.83925562319548,-85.954833984375
472,-122.26105399753736,-155.12672424316406
473,-125.00382133152173,-150.15504455566406
474,-117.31186178456183,-131.9895782470703
475,-124.35576828666355,-123.13304138183594
476,-120.04096653150475,-146.23049926757812
477,-125.96833270529042,-144.46444702148438
478,-124.95136625870414,-128.431396484375
479,-118.57429935621178,-132.5381317138672
480,-117.20699907385784,-144.09275817871094
481,-117.76440330173658,-142.36048889160156
482,-120.98493260922639,-162.14027404785156
483,-118.52842878258747,-130.63856506347656
484,-119.11068659243377,-148.00726318359375
485,-116.30770840852156,-127.7909927368164
486,-118.92408188529636,-147.6688690185547
487,-117.05579674762228,-170.07806396484375
488,-117.02294092592986,-160.56759643554688
489,-114.24309738822605,-135.27011108398438
490,-115.78688148830248,-163.47048950195312
491,-110.9574143782906,-114.39608001708984
492,-109.9454461802607,-146.22247314453125
493,-114.61033696713655,-191.72718811035156
494,-112.55931058137313,-144.6199493408203
495,-116.06413766612177,-159.32858276367188
496,-111.64807659646739,-153.51950073242188
497,-112.86420374331267,-126.30543518066406
498,-113.79929650348166,-148.900390625
499,-113.90216893735139,-164.7810821533203
500,-115.75962962274966,-144.4058074951172
501,-111.15241606339164,-144.33505249023438
502,-109.19290459674338,-140.1038818359375
503,-111.87475353738536,-111.83472442626953
504,-111.84816078517748,-158.93490600585938
505,-110.99438675590183,-134.0953826904297
506,-116.03009364915931,-143.0830535888672
507,-108.75882754118547,-136.59762573242188
508,-112.80686254086702,-147.0944366455078
509,-109.32758762525475,-122.22981262207031
510,-111.87103686125383,-117.05696868896484
511,-107.95674929411516,-91.40697479248047
512,-113.23054239024286,-130.08103942871094
513,-109.93999116317086,-137.89144897460938
514,-109.14347773012908,-136.36862182617188
515,-115.03914045250934,-124.51454162597656
516,-108.88468601392663,-177.50759887695312
517,-110.6392765874448,-168.72889709472656
518,-110.7123618747877,-118.729736328125
519,-110.04851034413214,-146.21304321289062
520,-107.59241087540336,-133.3925018310547
521,-106.79486548382303,-138.53298950195312
522,-107.6894640715226,-153.4113311767578
523,-106.72031004532523,-133.04360961914062
524,-109.62898486593495,-143.19668579101562
525,-108.6465772545856,-139.08905029296875
526,-104.76500635561736,-96.09265899658203
527,-108.88927376788595,-112.9159927368164
528,-103.39211372707202,-116.02694702148438
529,-106.0903380020805,-108.6842269897461
530,-103.22849887350331,-115.0492172241211
531,-105.92355014966881,-117.76396942138672
532,-108.3652635657269,-119.90731811523438
533,-103.59874625827955,-99.17851257324219
534,-101.72875047766644,-157.6378173828125
535,-106.15819284190302,-141.92593383789062
536,-103.1417116911515,-152.00038146972656
537,-106.3066117659859,-146.7469482421875
538,-101.55233565620755,-116.40076446533203
539,-108.42425105882728,-147.85147094726562
540,-99.10903930664062,-108.75764465332031
541,-97.60742817754331,-121.97163391113281
542,-103.02995068094005,-128.53721618652344
543,-107.46443342125934,-132.455078125
544,-98.89766693115234,-124.16471099853516
545,-102.36023612644361,-91.853271484375
546,-99.32504504659902,-114.90015411376953
547,-105.8659379378609,-148.5883331298828
548,-103.97838526186736,-94.92413330078125
549,-102.82575623885445,-125.59880065917969
550,-97.09894512010658,-86.67652893066406
551,-100.15317701256794,-121.73992919921875
552,-100.60220535941745,-128.3482666015625
553,-97.45818577642027,-124.01315307617188
554,-96.99266284445058,-120.55300903320312
555,-98.98437201458475,-133.5395050048828
556,-99.85801962147589,-151.17352294921875
557,-99.31991245435631,-160.23326110839844
558,-98.06618400242017,-130.24594116210938
559,-98.9179861649223,-73.5855941772461
560,-97.3904913197393,-108.42552185058594
561,-94.7964222120202,-144.1099090576172
562,-100.67727362591287,-96.88845825195312
563,-97.77283643639606,-120.90509033203125
564,-97.88782799762228,-134.81504821777344
565,-92.87008152837339,-113.96510314941406
566,-95.68175937818444,-117.98644256591797
567,-98.02173863286558,-100.10325622558594
568,-95.97550748742145,-112.80074310302734
569,-91.56744766235352,-109.86700439453125
570,-97.42831719439963,-152.60040283203125
571,-95.07249185313349,-112.88201141357422
572,-94.35575170102327,-124.66751861572266
573,-92.63589178997537,-121.18221282958984
574,-94.7194592019786,-130.0534210205078
575,-96.12894340183423,-122.44705963134766
576,-94.2372237495754,-109.72797393798828
577,-91.31719638990319,-83.25430297851562
578,-94.9961869612984,-113.1296157836914
579,-96.36623017684273,-112.09059143066406
580,-96.38198952052905,-151.03614807128906
581,-89.03992511915123,-91.20133209228516
582,-92.77842778744905,-102.87175750732422
583,-93.93053867505944,-114.25439453125
584,-89.20379041588825,-147.01527404785156
585,-93.17485643469769,-151.77755737304688
586,-92.55454453178073,-133.02874755859375
587,-92.30660811714505,-136.07522583007812
588,-91.49223294465438,-141.02032470703125
589,-90.98104062287703,-138.4130096435547
590,-93.26906851063605,-98.86079406738281
591,-89.98913043478261,-122.75432586669922
592,-90.88305465034817,-118.53401947021484
593,-93.76143480383831,-121.68251037597656
594,-89.46215654456097,-127.73627471923828
595,-92.83220971148947,-79.08673095703125
596,-89.60436497563902,-85.60389709472656
597,-89.27437276425569,-139.8658447265625
598,-90.16393545399542,-98.55706787109375
599,-91.46401115085767,-116.21282958984375
600,-90.06388954494311,-148.28579711914062
601,-92.41851309071417,-102.39334869384766
602,-91.00722072435462,-129.44302368164062
603,-91.19344827403192,-118.64356231689453
604,-91.27069290824558,-112.10906219482422
605,-91.86754309612772,-131.92788696289062
606,-90.7965956978176,-120.27737426757812
607,-87.36841599837594,-133.72349548339844
608,-90.78092591658883,-138.32064819335938
609,-87.71601303764011,-108.35711669921875
610,-84.7231160039487,-125.22050476074219
611,-83.70533818783967,-113.88245391845703
612,-86.84212095841117,-121.76864624023438
613,-87.56570003343666,-134.37643432617188
614,-84.35990059894064,-98.56149291992188
615,-84.82101937998895,-130.55714416503906
616,-86.39957427978516,-119.81694793701172
617,-90.85225345777428,-111.70379638671875
618,-86.71582230277683,-105.754638671875
619,-85.53087002298106,-129.01943969726562
620,-89.63094512276028,-144.95167541503906
621,-85.66202064182447,-110.58956909179688
622,-86.36245428997537,-109.76611328125
623,-84.2701124108356,-129.0548858642578
624,-86.33208034349525,-88.94833374023438
625,-86.66128307840098,-93.28504180908203
626,-86.521275230076,-89.43890380859375
627,-87.39965588113536,-115.1138916015625
628,-84.44535628609036,-121.88832092285156
629,-87.44511081861413,-123.29408264160156
630,-88.02038872760275,-104.70651245117188
631,-87.17558039789614,-132.4228973388672
632,-83.8983970310377,-136.0771026611328
633,-83.31240015444548,-111.14634704589844
634,-86.34636373105256,-117.46431732177734
635,-85.76530655570652,-98.1666259765625
636,-83.43060468590778,-108.79410552978516
637,-86.13244197679603,-97.03741455078125
638,-85.15842587014903,-117.91960144042969
639,-85.41157133682914,-97.2919921875
640,-84.43311674698539,-118.60328674316406
641,-82.9682321963103,-136.20469665527344
642,-82.02387138034986,-115.92803955078125
643,-85.22244295866594,-91.65731048583984
644,-82.82784901494566,-104.10331726074219
645,-80.0977902619735,-89.84801483154297
646,-81.30813101063605,-112.28948974609375
647,-80.41743436067,-99.86415100097656
648,-83.79140140699303,-110.62104797363281
649,-81.62731170654297,-89.40699005126953
650,-82.3757153386655,-106.30390930175781
651,-79.94205342168394,-95.17350006103516
652,-80.13288713538128,-116.48204040527344
653,-83.94092078830884,-77.54000854492188
654,-80.68911842677905,-95.73080444335938
655,-83.34359409498131,-123.3355941772461
656,-81.93694869331692,-108.50139617919922
657,-86.62306047522503,-111.0468978881836
658,-78.92069659025773,-97.48894500732422
659,-83.09711622155231,-104.54013061523438
660,-79.02712780496348,-117.2635269165039
661,-78.90889574133831,-117.52542877197266
662,-79.7523657757303,-98.93470001220703
663,-84.0883850429369,-106.37735748291016
664,-84.26764098457669,-115.12509155273438
665,-80.00234321925952,-107.47703552246094
666,-80.91261888586956,-98.00841522216797
667,-81.44366504835045,-68.32764434814453
668,-82.375720480214,-100.72966003417969
669,-80.02533406796663,-127.8675308227539
670,-82.58771133422852,-133.6400146484375
671,-80.17271622367527,-61.29278564453125
672,-81.35376374617867,-114.14689636230469
673,-80.58790107395338,-112.7010498046875
674,-81.14061703889266,-113.80084228515625
675,-75.48139406287152,-105.9239501953125
676,-80.01095796668011,-109.26778411865234
677,-80.38890672766644,-94.75587463378906
678,-83.00831952302352,-69.56432342529297
679,-82.33364237909731,-110.47996520996094
680,-81.82815302973208,-81.5633544921875
681,-80.53405927575153,-98.59197235107422
682,-86.25567825980808,-85.73957061767578
683,-81.51361697653066,-61.777923583984375
684,-77.56281744915506,-109.52052307128906
685,-79.88911620430325,-77.9419174194336
686,-81.22962669704272,-100.61488342285156
687,-81.50713630344556,-127.24288177490234
688,-84.55601650735606,-139.71766662597656
689,-80.90822335948114,-70.7122573852539
690,-77.333146966022,-108.8827896118164
691,-78.50730282327403,-108.86946105957031
692,-78.17505280867867,-96.76119995117188
693,-79.57901266346808,-103.42627716064453
694,-81.58449703714122,-80.23956298828125
695,-76.02265681391177,-122.34487915039062
696,-78.99713632334833,-100.09671020507812
697,-79.71040112039317,-91.41250610351562
698,-76.21978826108186,-89.93824768066406
699,-79.302304143491,-97.85850524902344
700,-81.13577751491381,-92.54720306396484
701,-80.05621918388034,-93.09810638427734
702,-77.65550795845364,-94.78538513183594
703,-76.61637314506198,-97.38711547851562
