,Dis,Gen
1,9.970016332773062,-0.00013102988305035979
2,9.447764176588793,-0.004125361796468496
3,6.647816731379582,-0.03185440972447395
4,-0.4605297308701735,-0.24927949905395508
5,-12.195865594423735,-1.231116771697998
6,-24.755040682279148,-4.272878170013428
7,-32.42165213364821,-9.176614761352539
8,-35.65024948120117,-14.0003662109375
9,-38.059734931358925,-16.971155166625977
10,-36.149160825289215,-18.547727584838867
11,-44.55736336341271,-18.946609497070312
12,-48.727400266207184,-21.397531509399414
13,-53.9408698448768,-22.845735549926758
14,-61.25807571411133,-24.22872543334961
15,-67.97474553034856,-26.093372344970703
16,-74.56797731839694,-27.72020149230957
17,-79.71081014779898,-30.41208267211914
18,-83.15979473407452,-33.0675163269043
19,-85.96073444073016,-35.77882385253906
20,-86.58196317232571,-39.498268127441406
21,-90.06006094125601,-42.26313781738281
22,-93.20414029634915,-44.302879333496094
23,-94.75346022385817,-47.55979919433594
24,-95.62455338698167,-50.25789260864258
25,-97.93033599853516,-52.738487243652344
26,-99.23035430908203,-53.03053665161133
27,-99.39496671236478,-55.79334259033203
28,-99.79641312819261,-58.811885833740234
29,-100.4082271869366,-57.548370361328125
30,-102.77919475848859,-59.95053482055664
31,-100.5779319176307,-61.83723831176758
32,-100.36123715914212,-61.019073486328125
33,-99.87480809138371,-60.782535552978516
34,-100.09512387789212,-63.25587463378906
35,-101.14728017953726,-62.7047119140625
36,-99.79799476036659,-63.546730041503906
37,-99.83484297532301,-61.432952880859375
38,-101.37465374286359,-61.53471374511719
39,-100.81322537935696,-63.28892517089844
40,-101.3585445697491,-62.35696792602539
41,-100.3437998845027,-61.7557258605957
42,-101.73054621769832,-60.6738166809082
43,-103.68040407620944,-57.486717224121094
44,-101.64177879920372,-60.52235794067383
45,-101.8825930081881,-56.455196380615234
46,-103.31282454270583,-55.841739654541016
47,-104.2463384775015,-52.92608642578125
48,-105.47982201209435,-54.95361328125
49,-106.9613260122446,-54.79790496826172
50,-104.06755535419171,-53.293373107910156
51,-104.09203338623047,-52.73060607910156
52,-106.89225534292368,-51.971492767333984
53,-105.99387007493239,-49.30318069458008
54,-103.28654421292819,-49.883705139160156
55,-103.1116444514348,-48.44125747680664
56,-103.7626724243164,-49.6901741027832
57,-101.88511775090144,-50.03809356689453
58,-103.65852649395282,-47.09812545776367
59,-101.65355564997746,-51.53574752807617
60,-100.7300274188702,-50.88300323486328
61,-100.8946046095628,-49.792640686035156
62,-99.48566612830528,-54.328033447265625
63,-99.21197509765625,-51.46127700805664
64,-100.50022301307091,-56.417667388916016
65,-97.79385258601262,-51.42012023925781
66,-100.09019646277794,-56.349822998046875
67,-99.61058513934796,-56.84160614013672
68,-95.75574023907001,-55.227317810058594
69,-96.11578545203575,-52.68321990966797
70,-101.92967987060547,-58.225013732910156
71,-97.80434887225812,-58.541748046875
72,-97.5562022282527,-58.65186309814453
73,-97.50804959810696,-55.838722229003906
74,-99.95893096923828,-57.576725006103516
75,-97.90681809645433,-59.2996711730957
76,-97.30475029578575,-58.2646369934082
77,-97.7013913668119,-59.93723678588867
78,-99.02537301870493,-56.773834228515625
79,-96.66485184889574,-63.69976043701172
80,-97.67417731651894,-55.488101959228516
81,-99.42189025878906,-58.87729263305664
82,-99.42116077129657,-59.13418197631836
83,-97.687379690317,-56.71690368652344
84,-98.79059131328876,-59.05154800415039
85,-100.16548391488882,-55.14652633666992
86,-95.21385779747597,-56.04633712768555
87,-94.93608151949368,-50.1678352355957
88,-96.02483837421124,-55.710689544677734
89,-98.81519258939304,-51.24123764038086
90,-97.55461179293118,-52.779056549072266
91,-97.82532559908353,-53.49596405029297
92,-98.43654280442458,-50.00870895385742
93,-99.44098663330078,-52.913360595703125
94,-93.23725832425632,-49.33454513549805
95,-98.32559262789212,-51.849239349365234
96,-96.66455782376804,-54.938072204589844
97,-93.12775714580829,-55.593727111816406
98,-97.07697120079628,-55.154361724853516
99,-94.44707782451923,-55.24836349487305
100,-97.28279348520132,-54.23428726196289
101,-89.34343602107121,-48.55497360229492
102,-95.44024071326622,-54.36176681518555
103,-92.84427055945763,-50.07109069824219
104,-93.98150869516226,-49.56538009643555
105,-95.3316139808068,-47.50180435180664
106,-94.24379788912259,-54.29154586791992
107,-94.49571345402644,-52.267208099365234
108,-94.18960219163161,-52.68580627441406
109,-91.19964188795824,-50.225547790527344
110,-92.44026770958534,-49.9281120300293
111,-92.37774306077223,-52.79513168334961
112,-92.3421883216271,-48.1697998046875
113,-94.49366584190956,-49.56993103027344
114,-95.05475440392128,-48.65854263305664
115,-93.45043417123648,-46.0673828125
116,-101.04315244234525,-43.60498809814453
117,-93.00895632230319,-46.21107864379883
118,-96.35919365516075,-49.21343231201172
119,-93.08467923677884,-46.83143615722656
120,-93.44177598219652,-42.98879623413086
121,-96.17398012601413,-42.64516067504883
122,-95.64155930739183,-45.42176055908203
123,-94.40651585505559,-43.49365997314453
124,-93.93545473538913,-39.54203796386719
125,-92.55135228083684,-41.52550506591797
126,-93.81354287954477,-42.22863006591797
127,-89.28326709453876,-42.9461784362793
128,-94.88573162372296,-40.092830657958984
129,-94.15846369816707,-47.55670928955078
130,-95.58213395338792,-41.816749572753906
131,-91.96780865009015,-43.71472930908203
132,-93.33648622952975,-43.847145080566406
133,-91.15845724252554,-44.709102630615234
134,-99.93210953932542,-42.30082321166992
135,-93.38249030480019,-41.82120895385742
136,-92.64643801175632,-39.56035614013672
137,-90.03630711482121,-40.35309600830078
138,-89.73358154296875,-39.82832336425781
139,-89.91956270658054,-41.451412200927734
140,-92.05503727839543,-39.23119354248047
141,-87.81834235558144,-42.75114440917969
142,-95.18126737154446,-43.518985748291016
143,-89.45087315486028,-38.26787567138672
144,-89.80035283015324,-40.92316436767578
145,-91.91670168363132,-44.183982849121094
146,-88.08573678823618,-45.291465759277344
147,-86.54241649921124,-41.65991973876953
148,-92.18792665921725,-35.880958557128906
149,-89.19246790959285,-44.985164642333984
150,-91.77472745455228,-36.03544616699219
151,-90.01410029484676,-37.743324279785156
152,-85.07032189002403,-36.68678283691406
153,-87.32568946251503,-36.53229522705078
154,-86.83790236253004,-39.345882415771484
155,-88.44846637432391,-39.91487121582031
156,-88.60819361760066,-39.9513053894043
157,-91.81928077110878,-36.196876525878906
158,-85.92781947209285,-38.36079406738281
159,-84.48366077129657,-30.447017669677734
160,-90.56937525822566,-33.08232498168945
161,-86.51999957744891,-43.05677032470703
162,-85.94601029616136,-32.09119415283203
163,-86.75210512601413,-31.466419219970703
164,-84.61929497352013,-32.10057830810547
165,-89.28134448711688,-36.13737487792969
166,-87.2717044536884,-37.09720993041992
167,-86.73629819429837,-39.72382354736328
168,-84.58162630521335,-32.67739486694336
169,-82.1098879300631,-31.994037628173828
170,-82.97955146202675,-27.299911499023438
171,-86.48210202730618,-30.721574783325195
172,-87.67412684513972,-33.63291931152344
173,-83.61622795691856,-32.81121826171875
174,-83.47054466834435,-28.35295867919922
175,-88.33020782470703,-32.59222412109375
176,-85.00615574763371,-31.77349090576172
177,-83.83700444148137,-27.55695915222168
178,-81.18838559664212,-23.6218318939209
179,-86.46248274583083,-24.692230224609375
180,-87.98997556246243,-30.460063934326172
181,-80.37733576847957,-24.51009750366211
182,-83.0145275409405,-20.059494018554688
183,-81.21995544433594,-25.779937744140625
184,-78.80131178635817,-26.30182647705078
185,-81.66085756742038,-27.646238327026367
186,-80.17216022198016,-34.787837982177734
187,-78.30221322866586,-32.235774993896484
188,-78.12497887244591,-36.99028778076172
189,-77.72679079495944,-31.681861877441406
190,-76.72029994084285,-38.086265563964844
191,-79.58219264103816,-37.33789825439453
192,-80.86605189396785,-37.35408020019531
193,-77.56729771540715,-34.70003128051758
194,-76.3689944927509,-32.3294792175293
195,-75.64871421227089,-33.955543518066406
196,-72.93270023052509,-33.29108428955078
197,-74.17715864915114,-31.882488250732422
198,-74.14735177847055,-36.011817932128906
199,-72.38193130493164,-34.41661071777344
200,-72.84953454824594,-36.828468322753906
201,-77.65357912503757,-38.33074188232422
202,-79.18330676739032,-37.38443374633789
203,-74.79907989501953,-33.27568054199219
204,-67.31584666325496,-36.12482452392578
205,-71.27993539663461,-34.468109130859375
206,-72.68798299936148,-36.1447868347168
207,-72.3050044133113,-42.742530822753906
208,-71.87497241680438,-39.42282485961914
209,-72.04124744121845,-40.68039321899414
210,-72.35374186589168,-39.505088806152344
211,-73.59869736891527,-41.516929626464844
212,-72.40463520930363,-31.900968551635742
213,-69.87521685086764,-35.832000732421875
214,-69.55108202420749,-35.37337875366211
215,-69.30544750507062,-32.59502410888672
216,-66.74126346294696,-28.603004455566406
217,-71.61534617497371,-41.087791442871094
218,-67.56033002413236,-44.385009765625
219,-66.22987864567683,-42.90926742553711
220,-65.22161659827599,-44.91511535644531
221,-64.00118549053485,-49.56098937988281
222,-62.52545958298903,-51.33931350708008
223,-62.807854872483475,-43.596397399902344
224,-64.42288296039288,-49.79362487792969
225,-63.68324162409856,-54.88867950439453
226,-63.40537056556115,-50.09981155395508
227,-64.10124764075645,-54.51734924316406
228,-62.32289798443134,-57.050559997558594
229,-64.12104474581204,-50.50562286376953
230,-65.58996259249173,-51.080718994140625
231,-62.944337404691254,-54.22514343261719
232,-63.66505314753606,-55.900367736816406
233,-61.1131345308744,-49.634368896484375
234,-62.898209205040565,-44.45890808105469
235,-59.94662798368014,-45.008731842041016
236,-57.399612133319565,-40.330894470214844
237,-59.69290014413687,-41.88594436645508
238,-58.665994497445915,-39.992286682128906
239,-60.725491743821365,-43.65696334838867
240,-60.15312693669246,-42.280357360839844
241,-58.005186814528244,-45.33125686645508
242,-57.79056519728441,-47.19614791870117
243,-57.650970458984375,-42.72737503051758
244,-57.42459840040941,-47.769691467285156
245,-53.8212535564716,-48.071651458740234
246,-54.69710394052359,-47.76134490966797
247,-56.30764154287485,-49.554847717285156
248,-58.42354525052584,-46.71465301513672
249,-54.72535470815805,-46.090354919433594
250,-57.2784297649677,-43.72049331665039
251,-56.77872672447791,-45.954288482666016
252,-50.52431517380934,-42.54008483886719
253,-52.528857891376205,-44.967002868652344
254,-55.60049379788912,-44.79203796386719
255,-55.64785531850961,-47.35598373413086
256,-53.60351533156175,-42.89670181274414
257,-57.02125666691707,-44.829166412353516
258,-54.36303094717172,-47.23423385620117
259,-56.72886775090144,-48.58392333984375
260,-53.75647911658654,-46.06682586669922
261,-57.890989743746246,-42.260826110839844
262,-56.28856923029973,-48.182342529296875
263,-56.87679085364709,-40.88784408569336
264,-53.78498165424053,-37.31279754638672
265,-53.00851587148813,-39.06786346435547
266,-52.584353520320015,-41.299861907958984
267,-53.69128241905799,-42.207550048828125
268,-53.50726993267353,-41.31049346923828
269,-53.45458661592924,-43.68921661376953
270,-52.97546621469351,-42.66036605834961
271,-49.86688848642203,-36.73249816894531
272,-53.39108217679537,-41.53913116455078
273,-49.73520865807166,-40.26166534423828
274,-51.515579810509315,-40.91437530517578
275,-49.427254310021034,-44.04237365722656
276,-51.57712789682242,-50.40097427368164
277,-49.73691646869366,-47.0892333984375
278,-53.140892909123345,-40.62052536010742
279,-50.845079275277946,-40.62236022949219
280,-53.036863767183746,-34.98090744018555
281,-51.228265028733475,-35.09550476074219
282,-53.3100832425631,-32.924888610839844
283,-54.27312498826247,-37.07307052612305
284,-54.458332355205826,-34.321537017822266
285,-55.92647053645207,-41.17778778076172
286,-54.95355752798227,-40.4014892578125
287,-54.95720408512996,-45.14870834350586
288,-51.88138169508714,-37.94811248779297
289,-58.19715353158804,-30.77617073059082
290,-55.47173573420598,-33.35361099243164
291,-53.82864702664889,-29.94715690612793
292,-52.52769264808068,-34.71894454956055
293,-55.640756166898285,-33.30563735961914
294,-50.74125554011418,-31.260848999023438
295,-51.895397479717545,-32.76223373413086
296,-51.71924062875601,-38.08015060424805
297,-52.6108272259052,-29.57921600341797
298,-49.36191793588492,-29.440147399902344
299,-50.06936880258414,-39.76731491088867
300,-48.969269679142876,-36.70029067993164
301,-48.824427091158356,-34.27069091796875
302,-47.33882933396559,-38.87663269042969
303,-51.63161380474384,-29.26969337463379
304,-49.609541379488434,-34.75861740112305
305,-51.442222301776596,-25.65060806274414
306,-49.53479796189528,-37.58586120605469
307,-50.62644312931941,-29.99492645263672
308,-48.541646223801834,-28.528240203857422
309,-51.017015310434196,-42.0910758972168
310,-49.761311751145584,-33.70567321777344
311,-49.999370281512924,-32.914695739746094
312,-49.08690790029672,-27.417787551879883
313,-47.1905517578125,-34.8304443359375
314,-48.903642214261566,-30.649730682373047
315,-50.93319907555213,-37.02158737182617
316,-45.499142573429985,-31.94334602355957
317,-47.59203309279222,-38.69413375854492
318,-46.81573721078726,-35.104644775390625
319,-49.38015424288236,-41.027923583984375
320,-46.499236180232124,-35.13211441040039
321,-48.73567493145283,-38.149810791015625
322,-47.81641740065355,-40.89297866821289
323,-48.290612147404595,-39.3298225402832
324,-48.291476029616135,-40.1702995300293
325,-46.80743936391977,-33.52634811401367
326,-46.95877016507662,-29.33336639404297
327,-49.987303513746994,-34.05854797363281
328,-47.12009664682242,-33.92778778076172
329,-46.859478583702675,-38.62599563598633
330,-47.27941043560322,-38.395103454589844
331,-46.74810028076172,-40.12751007080078
332,-49.014813936673676,-36.78214645385742
333,-47.18935276911809,-34.75765609741211
334,-47.40043522761418,-26.51805305480957
335,-45.04849008413461,-31.29369354248047
336,-45.088773874136116,-32.26054763793945
337,-46.7877919123723,-34.2344856262207
338,-44.10479971078726,-31.403528213500977
339,-44.92685435368465,-34.04035186767578
340,-44.06384600125826,-31.36119842529297
341,-46.631870856651894,-33.16891098022461
342,-44.704260899470405,-33.453392028808594
343,-44.45144770695613,-33.791587829589844
344,-43.68322167029748,-36.071868896484375
345,-45.35063699575571,-32.50565719604492
346,-42.462505047137924,-41.95283889770508
347,-45.472227830153244,-38.22994613647461
348,-43.02228927612305,-32.895591735839844
349,-42.95023932823768,-37.7672119140625
350,-44.47470444899339,-31.927913665771484
351,-44.309356689453125,-34.13930892944336
352,-43.47836538461539,-39.00353240966797
353,-45.26088157066932,-35.2191162109375
354,-45.04735565185547,-37.146217346191406
355,-45.251111837533806,-33.01198196411133
356,-44.59569608248197,-26.90601348876953
357,-44.52945826603816,-31.272207260131836
358,-42.028391911433296,-30.541297912597656
359,-44.7065062889686,-31.044334411621094
360,-44.19072341918945,-32.7093505859375
361,-42.665020575890175,-32.83692169189453
362,-45.84843151385967,-36.13223648071289
363,-44.15875009390024,-23.902969360351562
364,-44.25302094679613,-36.28601837158203
365,-42.39132895836463,-34.90305709838867
366,-43.847763354961685,-31.092365264892578
367,-44.319365574763374,-39.19239807128906
368,-44.92656208918645,-31.71222496032715
369,-41.883243560791016,-29.72613525390625
370,-46.183824685903694,-29.52783203125
371,-43.84341636070838,-36.019229888916016
372,-43.62920408982497,-35.376007080078125
373,-43.719429602989784,-31.693954467773438
374,-40.41493753286508,-31.494813919067383
375,-39.183904060950645,-25.754390716552734
376,-39.32709605877216,-30.693204879760742
377,-40.53510108360877,-36.2704963684082
378,-40.09446628277119,-32.617042541503906
379,-39.95647048950195,-31.39593505859375
380,-42.79042610755334,-28.45596694946289
381,-39.999857682448166,-36.35051727294922
382,-39.945898642906776,-23.327167510986328
383,-37.78184567964994,-29.26153564453125
384,-40.40526375403771,-30.787206649780273
385,-39.489170661339394,-32.19524383544922
386,-37.910214350773735,-35.60554504394531
387,-37.52496103140024,-34.8079833984375
388,-39.725608532245346,-33.70136642456055
389,-38.205155886136566,-38.74064636230469
390,-38.05436266385592,-38.751373291015625
391,-37.2151440840501,-30.57554054260254
392,-38.112482217641976,-36.278343200683594
393,-38.953880310058594,-33.86592483520508
394,-36.345969713651215,-27.307655334472656
395,-36.31587776770959,-36.150421142578125
396,-38.352426088773285,-34.22377395629883
397,-36.012186784010666,-37.623958587646484
398,-38.73709135789137,-36.215911865234375
399,-37.67561355003944,-27.166732788085938
400,-38.259008994469276,-33.95233154296875
